positive,दिल्ली के वेस्ट पंजाबी बाग स्थित ट्रैफिक ट्रेनिंग पार्क में आपको खेल - खेल में रोड सेफ्टी रूल्स के बारे में बताया जाता है ।
neutral,हालांकि पूरी फिल्म के दौरान आप इस बात से ऊपर नहीं सोच पाते कि फिल्म विश्वास से परे है ।
neutral,फ्रंट और बैक दोनों ही साइड जिओनी ईलाइफ S7 में कॉर्निंग गोरिल्ला ग्लास प्रोटेक्शन दिया गया है ।
neutral,"ऐसे समय में जब स्पेस की अधिक दिक्कत नहीं थी , इस फिल्म को देखते हुए व्यक्ति और वस्तु में रगड़ सी प्रतीत होती है ।"
neutral,"इस फिल्म के प्रचार में गुरमीत चौधरी के नाम का शोर मचाया गया , लेकिन फिल्म में उन्हें बहुत कम स्पेस और फुटेज मिला है ।"
neutral,रवि कुमार इसे उस भयानक हादसे की साधारण कहानी बना देते हैं ।
neutral,यह सेंटर हफ्ते के सातों दिन खुला होता है ।
positive,स्क्रीन के चारों ओर लगा बेजल इसे अंगूठे द्वारा चलाते समय पकड़ने में आसान बनाता है ।
positive,शाहिद कपूर ने हैदर के बाहरी रूप को अच्छी तरह अंगीकार किया है ।
positive,डॉली की डोली ' पूरी तरह से सोनम कपूर की फिल्म है ।
neutral,जिससे आप एक्सटर्नल मॉनिटर कनेक्ट कर सकते हैं ।
neutral,"इलेक्ट्रॉनिक्स तथा होम एप्लायंस के सामान बनाने वाली दक्षिण कोरियाई कंपनी एलजी अब ऎसे फ्रिज , कुकर तथा वॉशिंग मशीन लेकर आई जिन्हें मोबाइल फोन से टेक्सट मैसेज के जरिए ऑपरेट किया जा सकता है ।"
neutral,ऑडियो इक्वेलाइजर और कुछ इफेक्ट्स डालने के लिए ऑडियोएफएक्स ऐप दिया गया है ।
positive,एक तरह से यह साधारण फोन से बेहतर काम करेगी ।
neutral,"सिम स्लॉट नीचे की ओर है जबकि बाकी पोर्ट्स जिनमें चार्जिंग स्लॉट , माइक , मिनी यूएसबी , माइक्रो SD स्लॉट , HDMI पोर्ट और 3.5mm जैक टैबलेट के बायें कोने में हैं ।"
neutral,कैमरे में 2.8 इंच की एलसीडी स्‍क्रीन इनबिल्‍ड है ।
positive,"इस टेबलेट की एक और खास बात है , इसका वाटर रेसिस्टेंट होना ।"
positive,यह शहर हिंदुओं का प्रसिद्ध तीर्थ - स्थल है ।
positive,"फूलबानी प्राकृतिक , इतिहास , वनवासी जीवन , वनवासी जन्तुओं से भरपूर यात्रा स्थल की खोज में लगे लोगों के लिए आदर्श गंतव्य स्थान है ।"
positive,यदि आप एक ऑक्टा - कोर प्रोसेसर व बेहतरीन एंड्रायड डिवाइस चलना चाहते हैं और आपका बजट भी कुछ कम है तो आप ये डिवाइस ले सकते हैं लेकिन आपका बजट इससे कुछ ऊपर है तो आप किसी और कंपनी का डिवाइस जरूर परखें ।
positive,इस कीमत में इतने बढ़िया कैमरे की उम्मीद नहीं की जा सकती थी ।
neutral,भारत और पाकिस्तावन के बीच पल रहे दुराग्रहों और पूर्वाग्रहों को तोड़ती कुछ फिल्मों की कड़ी में ' वेलकम 2 कराची ' को भी रखा जा सकता है ।
neutral,खाने में जायक़ा काली मिर्च जैसा ही था पर तीखापन अपेक्षाकृत कम था ।
neutral,इस डिवाइस की बैटरी डेढ़ दिन तक प्रॉपर यूसेज देती है ।
positive,इस वॉच में वीडियोज भी आसानी से देखे जा सकते हैं ।
neutral,आयशा और टीया में बताने पर ही फर्क मालूम होता है या फिर रणबीर और अर्जुन के साथ होने पर पता चलता है कि वे दो हैं ।
positive,"यह एमपी4 , एवीआई फार्मेट्स को सपोर्ट करता है तो इसपर हमें वीडियो इंटरटेन्मेन्ट का अहसास जरूर हुआ ।"
negative,डेजीचेन जैसे कुछ अन्य फीचर्स से जोड़कर इसे और भी बेहतर बनाया जा सकता था ।
neutral,अक्षरा हासन इस फिल्म से अपना डेब्यू कर रही हैं ।
neutral,"लगभग 50,000 रूपये कीमत में आइडियापैड जेड500 एक ऐसा लैपटॉप है जिसे आपको अवश्य ध्यान में रखना चाहिए ।"
positive,इस लैपटॉप में एक्यूटाइप की - बोर्ड लगाया गया है और साथ ही की - बोर्ड के ' की ' को काफी बेहतर डिजाइन और आकार दिया गया है जिसकी बदौलत टाइप करते समय आपको काफी अच्छा लगेगा ।
positive,अपने किरदार से विनीत का एकात्मता का नतीजा है फिल्म का टाइटल गीत ।
negative,"इस टैबलेट में 4,000 mAh की बैटरी है , जो कि इतने पतले टैबलेट के लिए बड़ा है ।"
neutral,यदि आप ' परिंदा ' के फैन हो तो आपके दिल को थोड़ी निराशा हो सकती हैं ।
neutral,' एनएच 10 ' हिंदी फिल्मों की मनोरंजन परंपरा की फिल्म नहीं है ।
neutral,अगर इंटेक्स के इस टीवी की तुलना सैमसंग और सोनी ब्राविया मॉडल से की जाए तो 32 इंच की रेंज में HD टीवी के कई मॉडल भारतीय मार्केट में इसी रेंज में मिल जाएंगे ।
positive,फिल्म में एक शानदार सीक्वेंस है जहां टीप और ओह भाग रहे हैं और एफिल टॉवर कोलेप्स हो रहा है ।
positive,पेरिस्कोप एप यूजर्स भी अडिशनल पुश नोटिफिकेशन सेटिंग्स अपने हिसाब से सेट कर सकते हैं जैसे फर्स्ट टाइम ब्रॉडकास्ट नोटिफिकेशन्स और शेयर नोटिफिकेशन्स ।
negative,"हालांकि , स्क्रीन वैसा क्रिस्प नहीं है जैसा की आदर्श रूप से उम्मीद की जा रही थी ।"
positive,एलजी ने आप्टिमस जी को सुपरस्मार्टफोन के तौर पर बाज़ार में उतारा है ।
neutral,"इसमें एएमडी प्रोसेसर है , 500 जीबी हार्ड डिस्क औ जीबी रैम ।"
neutral,ताज के निर्माण के लिए सफेद संगमरमर मकराना की खानों से मंगवाया गया था ।
positive,कंटेंट व टेक्सट के डिस्प्ले के लिए इसका स्क्रीन काफी बेहतर है ।
neutral,हालांकि इस फिल्म में पिछली फिल्म जैसा कुछ नहीं है ।
positive,इसके साथ कुछ शानदार ऑफर भी मिल रहे हें ।
neutral,"न्वाइस कैंसिलेशन के लिए कोई अलग माइक नहीं है , यद्यपि यह इसके लिए सॉफ्टवेयर और न्वाइस रिडक्शन टेकनोलॉजी का इस्तेमाल करता है ।"
positive,हालांकि एक फुल रेंज ड्राइवर के मुकाबले अधिक ड्राइवर्स का होना एक फीचर जैसा लगता है जो आज कल कानों में स्पोर्टी प्रतीत होता ।
neutral,एक्सवर्स्ट प्रोसेसर xburst processor होने के कारण यह टैबलेट गूगल प्ले Google Play के सभी एप्स को सपोर्ट नहीं करता है ।
neutral,पेनासोनिक कंपनी अब एक ऎसा जबरदस्त कैमरा लेकर आई जिससें आप अपनी मर्जी के अनुसार शानदार क्वालिटी वाली मूवी शूट कर सकते हैं ।
positive,"इस स्मार्टफ़ोन में 8 मेगापिक्सेल का रियर कैमरा जोकि आपको ऑटो फोकस के साथ एलईडी फ़्लैश के साथ मिल रहा है , इसके साथ ही आपको इस स्मार्टफ़ोन में 5 मेगापिक्सेल का फ्रंट फेसिंग कैमरा ब्लिंक प्ले टेक्नोलॉजी के साथ मिल रहा है , यह कैमरा बढ़िया सेल्फी लेने में सक्षम है , साथ ही आप इससे बढ़िया विडियो कॉलिंग का भी लाभ उठा सकते हैं ।"
neutral,विंडोज 8.1 ऑपरेटिंग सिस्टम पर काम करने वाला ये टैबलेट 32GB इंटरनल मेमोरी के साथ आता है ।
positive,फिल्म में अभिनेत्री रेखा को सीन पर ला अमिताभ बच्चन की आवाज बोलने वाले शख्स को बेस्ट एक्टर दिलवाने का आइडिया अनोखा और खूबसूरत बन पड़ा है ।
neutral,जेनफोन 5 एक डुअल सिम डिवाइस है जिसमें 2जी व 3जी दोनों नेटवर्क चलते हैं ।
positive,"यह एप नोट 4 में लगे सेंसर्स से जुड़ा है जो यूजर के शरीर के अंदर होने वाले प्रतिक्रियाओं पर भी नजर रखता है जैसे स्ट्रेस लेबल , हर्ट रेट , ब्लड में ऑक्सीजन लेबल आदि ।"
negative,हालांकि इसमें ज्‍यादा सेंसर नहीं लगे हैं ।
positive,प्रतिवर्ष बड़ी संख्या में पर्यटक इस लोकप्रिय राष्ट्रीय उद्यान की सैर करने के लिए आते हैं ।
neutral,"यूनिबॉडी डिजाइन होने के कारण कैनवस सेल्फी की बैटरी को हटाया नहीं जा सकता , ना ही इसके बैक पैनल को ।"
positive,यह फिल्म हमें दिखाती है कि कोई फिल्म कितनी सादगी और खूबसूरती से बनाई जा सकती है ।
positive,इसका कैमरा एप्प अधिक तेज और रिस्पॉन्सिव है ।
positive,इसकी एक बड़ी खूबी इसकी तेज आवाज भी है ।
neutral,' मार्गरिटा विद ए स्ट्रॉ ' माता - पिता और बेटी - बेटों के साथ देखी जाने वाली फिल्म है ।
positive,इसके बावजूद अमित शर्मा की बारीकी ध्यान खींचती है ।
positive,"सैमसंग गैलेक्सी टैब 2 की मोटाई 10.5 एमएम है , और यह वास्तव में काफी पतला है ।"
neutral,"दाहिनी तरफ है , डफ़ोन्स जैक और बायीं तरफ माइक्रो एसडी कार्ड स्लॉट है ।"
positive,यह अब तक का सबसे पतला मैकबुक है ।
positive,मेंहदार धाम बिहार का पर्यटक और ऐतिहासिक स्थल है ।
negative,औसत परफॉर्मंस है ।
negative,फ्रंट कैमरा की खराब क्वालिटी है ।
neutral,उधर बादलों की चादर को खिसकाकर सूर्य किरणें अपना मार्ग प्रशस्त कर रहीं थीं ।
neutral,हेडसेट बहुत ही सरल 3.5 mm जैक वाला ओपन ड्राइवर की तरह का ईयरफोन है ।
positive,कंपनी का ऐसा दावा है कि SATA 6Gbit / s SSD हार्ड डिस्क दूसरी ट्रेडिशनल हार्ड डिस्क से छह गुना ज्यादा तेज है ।
positive,इसके तिरछे किनारे न केवल देखने में अच्छे लगते हैं बल्कि लम्बे इस्तेमाल के दौरान आपकी उंगलियों में धसेंगे भी नहीं |
negative,कहीं - कहीं वे किरदार से बाहर निकल जाते हैं ।
positive,"हालाँकि इसका डिजाईन अगर देखें तो बढ़िया है , इस स्मार्टफ़ोन में आपको कलर फुल पॉलीकार्बोनेट की बैक मिल रही है और इसके साथ ही अगर इसके फ्रंट की बात करेइ९न तो इसमें प्लास्टिक का फ्रंट है ।"
negative,आमतौर पर 13-इंच से छोटे डिस्प्ले साइज़ वाले लैपटॉप्स में कीबोर्ड की क्वालिटी बहुत अच्छी नहीं होती ।
neutral,चैट के अंदर मैसेज डिलीवरी बिल्कुल रियल टाइम है ।
positive,इसका बूट टाइम अच्छा है और ये कोर आई3 वर्ज़न वाले एचपी पविलियन जी6 के स्तर का है ।
negative,"हनीकॉम्ब की केवल कमी यह है , कि सिम के लिए जगह होने के वाबजूद यह बात नहीं कराता है ।"
positive,"जिस नगर में यह मंदिर है उसके चारों ओर पर्वत मालाएं हैं , जिनकी खूबसूरती देखते ही बनती है ।"
positive,इसकी 5.5 इंच वाली 720पी की स्क्रीन आपको भाएगी ।
positive,"जबरवान पहाड़ियों की तलहटी में स्थित ट्यूलिप गार्डन में खिलने वाले सफेद , पीले , नीले , लाल , गुलाबी , ऑरेंज आदी रंग के ट्यूलिप के फूल आपको मोहित कर देगा ।"
neutral,ऐसी फिल्में एक स्तर पर समाज में फैला भ्रमजाल तोड़ती हैं ।
positive,ओवरऑल यह एक प्यारी फिल्म है जो कि विशेष रूप से बच्चों के लिए बनी है ।
positive,यह वाकई अच्छा है क्योंकि इसमें एंड्रॉयड फोन के साथ आने वाले सामान्य एप्पलीकेशंस की तुलना में 50 अतिरिक्त एप्प्स हैं ।
positive,"बेहतरीन स्टाइल , लेकिन बाज़ार में इस कीमत पर इससे भी स्टाइलिश वॉच मौजूद ।"
positive,गीयर एस सैमसंग की ओर से पहने जाने लायक सबसे बेहतरीन उत्पाद ।
neutral,"उनकी फिल्मों में एक्शन , वायलेंस , डांस , रोमांस ... इन चार तत्वों का अनुपात और क्रम बदलता रहता है ।"
neutral,"इसके अलावा हस्तशिल्प सामान , वस्त्रों और पारंपरिक चीजों की खरीददारी की जा सकती है ।"
neutral,इसमें 3220 एमएएच की बैटरी लगी है ।
positive,पीछे का हिस्सा मेटल का होने के कारण यह टेबलेट बहुत अच्छा फील देता है ।
positive,इसी प्रकार अनुभवी राज बब्बर अपनी भूमिका में जंचते हैं ।
neutral,इस चटाई के होते हुए घर के दरवाजे आने वाले को देखने के अब आपको जाने बिल्कुल भी जरूरत नहीं पड़ेगी ।
positive,' मार्गरिटा विद ए स्ट्रॉ ' सही मायने में रोचक और रोमांचक फिल्म है ।
positive,स्मार्टफोन या टैबलेट के लिए यह एक बेहतर स्क्रीन है ।
positive,वह ताजगी अगर कथ्य में भी उतर पाती तो फिल्म अधिक प्रभावशाली हो जाती ।
neutral,टेलीविजन में ऐप्स इन्सटॉल करने के लिए ऑनबोर्ड 8GB स्टोरेज है ।
neutral,सैमसंग इसमें डोस आपरेटिंग सिस्टम उपलब्ध करवा रहा है ।
positive,"इन नोटबुक्स को ऑयल और माइनिंग साइट्स पर तापमान बहुत अधिक होता है और मिलिट्री सर्विस के लिए सियाचिन , लद्दाख में तापमान बहुत कम पाया जाता है वहां भी बहुत ही आसानी से इस्तेमाल किया जा सकता है ।"
negative,ओएलईडी OLED स्क्रीन ऐसे भी बेहद छोटा है जबकि इसे यहां नोटिफिकेशन देखने के लिए बनाया गया है जिसमें कॉल रिसीव कराने के अलावा किसी भी नोटिफिकेशन का आअप जवाब नहीं दे सकते ।
positive,कीमत के लिहाज से स्‍पेसिफिकेशन बहुत अच्‍छे हैं ।
neutral,आरंभ के कुछ दृश्यों के बाद ही हम मीरा के साथ हो जाते हैं ।
neutral,' एनएच 10 ' इंडिया और भारत की सच्चाई को कभी आमने - सामने तो कभी समानांतर खड़ी कर देती है ।
positive,"इसके 5 मेगापिक्सेल कैमरे से लिये गए फोटो और 30 फ्रेम प्रति सेकेंड वाले 1080पी वीडियो काफी शार्प , क्लियर और संतुलित हैं ।"
positive,"राहुल भट्ट , तेजस्विनी कोल्हापुरी और रोनित रॉय ने प्रमुख किरदारों के तनाव और उलझन को समुचित मात्रा में आत्मसात और प्रस्तुत किया है ।"
positive,"हालांकि निस्संदेह डिवाइस पतली और हल्की है , जिससे इसे पकड़ना तो आसान है , ही काफी देर तक उठाया भी जा सकता है ।"
neutral,1 मेगापिक्सल का फ्रंट कैमरा है ।
positive,पहले वर्जन के मुकाबले नए वर्जन में बेहतर डिजाइन है ।
negative,यह फिल्म मनोरंजन थोड़ा कम करती है
positive,इसे विशेषकर भारतीय बाजार और शिक्षा के क्षेत्र में उपयोग को ध्यान में रखकर बनाया जा रहा है ।
neutral,फोन के साइड पैनल में एक प्लास्टिक का बैंड दिया गया है और सिम लगाने या बदलने के लिए आपको उसी बैंड को खोलना है ।
negative,अनावश्यक तरीके से कुछ गाने जोड़ दिए जाते हैं ।
neutral,"कोची सिटी का एक ऐसा क्षेत्र है जिसके ऊपर अरब , ब्रिटिश , डच , चीनी , और पुर्तगाली संस्कृति की छाप है ।"
positive,इंटेल प्रोसेसर अच्छी कार्यक्षमता है ।
neutral,"जहां तक मल्टीमीडिया फंक्शन का सवाल है , तो इसमें मल्टी फार्मेट विडीयो एवं ऑडियो प्लेयर लगा है ।"
neutral,उन्होंने लैला को आत्मसात कर लिया है ।
neutral,ग्रेट हिमालयन नेशनल पार्क कंजर्वेशन एरिया वल्र्ड हेरिटेज साइट की सूची में शामिल है ।
neutral,इस टेबलेट में 7-इंच डिस्प्ले के ऊपर ईयरपीस और फ्रंट फेसिंग कैमरा है ।
neutral,स्क्रीन 1366x768 पिक्सल के एक संकल्प के साथ 15.6 इंच है ।
positive,पर फीचर फोन के हिसाब से यह काफी अच्छा फ़ोन है ।
negative,कम रौशनी में भी आप इससे अच्छे पिक्चर्स नहीं ले सकते ।
neutral,नंदा देवी नेशनल पार्क उत्तराखंड के नंदा देवी पर्वत पर स्थित है ।
positive,"कपल्स विभिन्न आकर्षण स्थलों अमृतांजन पॉइंट , ड्यूक्स नोज़ , रेवुड पार्क और भुशी बांध आदि पर जाकर आनंद ले सकते हैं ।"
positive,"बिल्ट क्वालिटी असल में अच्छी है , उसमें हमें कोई समस्या नज़र नहीं आई ।"
positive,अच्छी बनावट गुणवत्ता है ।
positive,फिर भी वीडीयोज काफी अच्छे थे ।
positive,ओएस यह स्टॉक संस्करण है जो बिना किसी अनावश्यक समस्याओं के ऍण्ड्रॉइड का शुद्ध अनुभव देता है ।
positive,"इसके अलावा एसर वन में 6,000 एमएएच की बैटरी के साथ इंस्टा - गो पॉवर सेविंग फीचर भी डाला गया है जो इसकी बैटरी को जल्दी ड्रेन होने से बचाता है ।"
positive,"चाहे मूवी हो , वीडियो हो या फिर कोई गेम हर चीज में इसका वाइब्रेंट कलर बेहतर स्क्रीन का अनुभव देता है ।"
positive,पीछे के पेनल को चारों कोनों से खरोंच युक्त किया गया है जिससे इस पर आगे की पकड़ मिलती है जबकि मैटे फिनिश मजबूत पकड़ को सुनिश्चित करती है ।
neutral,एमटीएस MTS ने स्मार्टफोन के साथ टीवी एप्लीकेशन बंडल्ड की है जिसके कारण यूजर 100 से अधिक चैनल के साथ लाइव टीवी देख कता है ।
positive,तिवारी की छोटी भूमिका में आया कलाकार अपनी बेवकूफियों में अच्छा लगता है ।
positive,उन्होंने मीरा की मजबूरी और बहादुरी तक के आयामों को संजीदगी से निभाया है ।
neutral,सैमसंग एनएक्‍स 300 मिररलेस इंटरचेंजेबल लेंस है ।
negative,ऐसे में बार - बार इसे साफ करना होता है ।
positive,वीडीयो पर कलर आउटपूट नैचरल दिखते है ।
neutral,हालांकि इसमें दो पॉपुलर हीरो हैं ।
positive,इसके दो किनारे चौड़े वाले सामने की तरफ झुके हैं जिससे सामने की तरफ से बटन दिखाई पड़ते है जो इन बटनों के द्वारा नेवीगेशन को आसान बनाते है ।
neutral,300 मिली एंपियर ऑवर बैटरी क्षमता ।
neutral,"डेल लैटिटयूड 14 की कीमत 2,29,999 रूपए और डेल लैटिटयूड 12 की कीमत 2,39,999 रूपए से शुरू होती है ।"
neutral,"यह टेबलेट 1.33 गीगाहर्त्ज इंटेल एटम प्रोसेसर , 2जीबी रैम तथा 32 जीबी इंटरनल मेमोरी से लैस है ।"
neutral,इस आइडिया को नवंबर 1983 में यूनेस्को के 22वें सेशंस में भी अनुमोदन कर दिया गया ।
neutral,पैनासोनिक एलुगा एल 4G में 5-इंच की एचडी आईपीएस डिस्प्ले 720x1280 पिक्सेल रेजोल्यूशन के साथ है ।
positive,हालांकि भारत में इस धर्म का पूरी तरह से विस्तार नहीं हो पाया लेकिन इसके जन्म से ही कुछ स्थल ऐसे रहे हैं जो आज भी पूरी दुनिया में विख्यात है ।
positive,चमकीले नारंगी में रंगा जंगला और नीले रंग की बॉडी वास्तव में एक भड़कीला मेल है लेकिन आश्चर्यजनक रूप से रंगों का यह मेल यहां बेहद आकर्षक लग रहा है ।
neutral,"कैनन का पॉवर शॉट ELPH 130IS एक ट्रेडीशनल कैमरा है जिसमें 8 एक्‍स जूम लेंस के साथ 3 इंच की एलसीडी स्‍क्रीन दी गई है , कैमरे में 16 मेगापिक्‍सल का सीएमओएस सेंसर लगा हुआ है ।"
positive,"हमने देखा कि जो एप्स आईपैड 3 के ए5 प्रोसेसर को मुश्किल में डाल दे रहे थे , उन्हें आईपैड 4 पर चलने में कोई परेशानी नहीं हुई ।"
neutral,पुराने मॉडल की तुलना में इसके ज़्यादातार विनिर्देश वही हैं परन्तु इसमें वाईफाई की सुविधा उपलब्ध नहीं है ।
positive,"लैपटॉप लेनोवो आइडिया पैड Z510 एक रोमांचक वीडियो गेम के लिए अपने समय बिताना पसंद करते हैं , जो उन लोगों के लिए एकदम सही है ।"
positive,"लाइव टीवी इस एप्प के इस्तेमाल करने और उसके लिए भुगतान करने के पूरे काम का मेन प्वॉइंट है , और यह बताते हुए मुझे बहुत खुशी हो रही है कि इसका अनुभव बहुत ही अच्छा है ।"
neutral,फिल्म का निर्देशन असाधारण है ।
positive,पर्यटक वन्यजीवों को प्राकृतिक माहौल में देखकर रोमांचित होते हैं ।
positive,इस टेबलेट में एस पेन के साथ और कई अच्छे फीचर्स हैं ।
neutral,इसे दिसंबर 1985 में वल्र्ड हेरिटेज साइट के रूप में मान्यता मिली ।
negative,"इसकी स्क्रीन 14 इंच की है और कैमरा भी अपेक्षाकृत काफी कमजोर है , केवल 0.3 मेगापिक्सल का ।"
positive,इस नोटबुक की बनावट बेहतरीन है ।
negative,फिजिकल वॉल्यूम का अभाव है ।
positive,"टैबलेट का कीबोर्ड काफी सीधा है , अच्छी तरह से डिजाइन किया गया हैं तथा लैंडस्केप और पोर्टेट मोड दोनों में टाइप करने में आसान है ।"
neutral,इस वॉच में थर्ड पार्टी एप्‍स भी डाली जा सकती हैं ।
neutral,उनके साथ अली फजल हैं ।
neutral,श्रीराम राघवन की ' बदलापुर ' हिंदी फिल्मों के प्रचलित जोनर बदले की कहानी है ।
neutral,16 से 32 जीबी एक्सपैंडेबल मेमोरी के साथ और यह नैनो सिम को सपोर्ट करता है ।
neutral,ये अल्ट्रा HD यूजर्स को 8 मिलियन पिक्सल और फुल HD की 2 मिलियन पिक्सल क्वालिटी देती है ।
positive,पिछले फोन से अलग इस बार M9 में ' डुअल मेटल फिनिश ' दी गई है ।
negative,पच्चीकारी नष्ट हो रही है और नगीने उखड़ गए हैं ।
neutral,इसके अलावा पीछे की ओर 3 इंच का एलसीडी डिस्प्ले भी है ।
positive,उन्होंने परिस्थितियों का ताना - बाना बेहद रोचक और तार्किक बुना है ।
positive,कुल मिलाकर डिजाइन सरल लेकिन आकर्षक है ।
neutral,"इसके अलावा एप्‍पल आईवॉच 2 की स्‍क्रीन में मौसम , समय के अलावा कैलेंडर जैसी सूचनाएं यूजर कभी भी देख सकता है ।"
positive,"कैमरे की क्वॉलिटी ब्राइट और मध्यम रोशनी में अच्छी है , जबकि कम रोशनी में कैमरा स्वतः ही फ्लैश प्रयोग करता है ।"
positive,यहां पर्यटक विभिन्न प्रकार की वनस्पतियां और जीवजन्तु देख सकते हैं जो प्रकृति प्रेमियों और वन्य जीवन उत्साहियों के लिए एक शानदार जगह है ।
positive,अपनी ब्राइटनेश और शानदार एप्स की बदौलत यह कैमरा गेमिंग की दुनिया बदलने वाला है ।
neutral,"इस टेबलेट के ऊपर के हिस्से में पॉवर / स्लीप / वेक बटन , वॉल्यूम रॉकर , माइक्रो एसडी कार्ड स्लॉट , आईआर बीम जिससे आप इस डिवाइस को एक रिमोट की तरह इस्तेमाल कर सकते हैं , है , डफ़ोन्स जैक और सिम कार्ड स्लॉट हैं ।"
positive,एक सिंगल चार्ज पर यह एक दिन से ज्यादा साथ निभाती है ।
positive,विभु पुरी अपनी सोच और ईमानदारी से उन्नीसवीं सदी के अंतिम वर्षों का माहौल रचते हैं ।
positive,यहां के मंदिरों की विश्व में अपनी अलग ही पहचान है जिसे देखने के लिए दुनियाभर के सैलानी यहां पहुंचते हैं ।
positive,इसके नाम से ही आपको इसके अनोखे होने का अंदाज लग रहा होगा ।
positive,जाइरो में आदिवासी लोगों का प्रकृति से इतना अधिक लगाव है कि वह प्रकृति को भगवान की तरह पूजते हैं और खुद को इससे जुड़ा हुआ पाते हैं ।
positive,"यहां शिवलिंग का शहद , चंदन , बेलपत्र और फूल से विशेष श्रृंगार किया जाता है ।"
positive,टच स्क्रीन को सुविधा के अनुसार 360 डिग्री घुमाया जा सकता है ।
neutral,इनमें से भी आधे दृश्यों में वे अचेत लेटे रहते हैं ।
positive,टैबलेट से जुड़ा इंटेल चिप दूसरे डिवाइसेस के मुकाबले इसे ठंढा रखता है ।
positive,यूरेका के लुक और विजेट्स को लेकर आप इसे आराम से कस्टमाइज कर सकते हैं ।
neutral,इस डिवाइस पर कंपनी 12 महीने की वारंटी के दे रही है ।
positive,अच्छी परफार्मेंस है ।
neutral,वहीं कुकर को भोजन पकाने के कहते ही वह काम शुरू कर देगा ।
positive,पुष्कर राजस्थान में विख्यात तीर्थस्थान है ।
neutral,विक्डलीक वाम्मी 7 बिल्कुल सफेद रंग में आता है लेकिन इसके किनारे अल्युमिनियम की तरह के बने है ।
neutral,यह रामकुमार सिंह की कहानी पर आधारित और डॉ. चंद्रप्रकाश द्विवेद्वी निर्देशित राजनीति पर तंज कसती आला दर्जे की मौलिक सटायर फिल्म है ।
positive,एप्पल टीवी HBO और ESPN जैसे चैनल का सब्सक्रिप्शन लेने की सुविधा देता है ।
negative,पटकथा अनेक स्थानों पर कमजोर पड़ती है ।
positive,गैलेक्सी नोट 800 में एक बहुत उपयोगी फीचर एस पेन दिया गया है ।
positive,इस मामले में यू यूरेका में काफी कुछ पसंद आने योग्य है ।
negative,"आज ज्यादातर लोग अत्याधुनिक तकनीक पर बने स्मार्ट होम एप्लायंस की खरीदारी कर रहे हैं , लेकिन इनके खतरे भी कम नहीं ।"
negative,यह थोड़ा स्लो चलता लग रहा है ।
positive,गुफाओं और पहाड़ी पर बने मंदिरों के लिए जाना जाने वाला तपोवन एक रमणीय स्थान है ।
neutral,साधारण उपयोग में यह दिनभर चलती है ।
negative,हालांकि बाजार में उपलब्ध कोई भी स्मार्टवॉच बहुत अच्छा नहीं कहा जा सकता लेकिन मार्टिन नोटिफायर उन सबमें भी बहुत निचले पायदान पर रहते हुए प्रभावशाली स्मार्टवॉच पेश करने की एक और असफल कोशिश ही कही जाएगी ।
neutral,पीरियड फिल्म में उनका उच्चारण और लहजा आड़े आ जाता है ।
neutral,आप एंड्रॉयड मार्केट से बहुत से मीडिया प्लेयर डाउनलोड कर सकते हैं ।
positive,पशुपतिनाथ मंदिर दुनियाभर के हिन्दूतीर्थ यात्रियों के अलावा गैर हिन्दू पर्यटकों के लिए आकर्षण का केंद्र भी रहा है ।
neutral,समिति ने अफसरों से ताज के संरक्षण की समग्र योजना मांगने के साथ विदेशों से एक्सपर्ट बुलाने के निर्देश दिए हैं ।
positive,हपोली से 2 किलोमीटर की दूरी पर स्थित डोलो - मांडो डोलो और मांडो के प्रेम - संबंध के लिए प्रसिद्ध है ।
neutral,"इस टीवी की कीमत 1,999 CNY यानी करीब 20,000 रुपए रखी गई है ।"
